ano,mes,sigla_uf,precipitacao_media_mensal_uf,temp_max_media_mensal_uf,temp_min_media_mensal_uf,umidade_max_media_mensal_uf,umidade_min_media_mensal_uf,pressao_max_media_mensal_uf,pressao_min_media_mensal_uf
2010,2,RN,42.733333333333334,29.087167774086375,28.031582225913617,75.7678917497232,69.845714017589017,1003.47576019749,1002.9330287929123
2010,2,CE,42.753846153846162,28.540724703622175,27.37963495720879,70.3215145316943,64.811772681980315,981.57937236993837,981.02999243011152
2010,2,PB,39.85,27.123065476190479,26.029408482142859,73.2769717261905,67.8803943452381,972.3855282738092,971.8555989583333
2010,2,BA,55.000000000000007,27.187822021237796,25.88436404093256,70.36635952053642,64.39782437670668,968.33272502033992,967.74317458758844
2010,2,SE,86.360000000000014,27.358898809523811,26.254255952380944,79.546130952380935,74.431845238095221,992.77776785714286,992.27476190476193
2010,2,AM,171.36923076923077,27.633534930754735,26.627301943088277,85.826128743660092,81.522111781647808,1003.0494577169919,1002.1859706956716
2010,2,PE,64.654545454545456,27.068116833320051,25.817368801954682,71.630257715188662,65.850262595277925,964.50365359333921,963.955501304677
2010,2,RO,199.45,26.653008029850291,25.525316459013414,86.660857663891662,80.831137358118156,981.93335357343472,981.26251348798166
2010,2,PI,80.444444444444457,28.317182567506855,27.14309318162503,71.94524624860712,66.416606001216849,980.86537598076518,980.27428099848532
2010,2,DF,223.0,23.650132391879961,22.171050308914378,75.035304501323864,67.984995586937288,894.8151809355694,893.4485436893209
2010,3,MS,77.714285714285708,26.997114324097122,25.621841502910268,75.152554596817,68.762727539985363,966.63945302453,966.085700680591
2010,3,MT,128.47999999999996,26.465494603476895,25.27185837441499,84.841412601290259,79.051770732347961,967.11962393486283,966.47757755730265
2010,3,RO,329.84999999999985,27.003254968317613,25.839697892204825,85.431965398181745,79.333037576259727,982.45671593721659,981.74526431460106
2010,3,RS,89.505882352941171,22.617677306421452,21.41900064459044,79.412335513368291,73.217238918414765,973.286535072343,972.80138885333
2010,3,ES,254.59999999999988,26.441599462365602,25.341666666666661,82.453461021505348,77.071068548387032,992.22001008064535,991.6909106182793
2010,3,SC,234.30526315789461,21.460352443556072,20.396643423181636,83.817202294190054,78.792129220833544,942.39553792940978,941.8921452904998
2010,3,PA,152.97777777777773,27.614309200057694,26.514833869398775,83.846406473967164,78.409136586051417,995.92305167405482,995.26744893148418
2010,3,PB,42.425000000000004,28.01756965097179,26.752208624582117,70.175562598590446,64.172436829766013,972.3752666418834,971.81355423016294
2010,3,MA,152.7375,27.901284541288419,26.822420923740395,81.424212121257966,76.692577757699738,995.64708356189681,995.02776812237892
2010,3,TO,169.82857142857142,27.766317896528832,26.527935211809051,80.649188349006977,74.211401150632341,982.88837299921681,982.20162462315523
2010,3,DF,420.40000000000003,22.87525218560862,21.585743106926682,81.999327505043652,75.765299260255517,893.08069939475433,891.626563550773
2010,3,AP,396.79999999999978,26.436827956989212,25.289112903225778,90.643817204301158,85.795698924731226,1009.9000000000003,1009.3362903225807
2010,3,GO,166.66999999999993,25.248840239467704,23.88216719537774,80.0952244479754,73.272937319234231,931.01240383228162,930.30310682331481
2010,3,MG,192.18399999999997,24.089597078123088,22.801166858162812,81.52722480432169,75.424306474679668,930.214341868979,929.66581942905577
2010,3,SP,113.88965517241378,24.391957749280863,23.118761236544561,78.980810226905291,73.1661452995604,942.39436803421506,941.87986571552062
2010,3,PR,149.77142857142852,23.728824323166151,22.462848150415443,77.763554407333061,75.2220483174045,947.88959769000439,947.33866963332025
2010,3,AL,62.433333333333344,28.527329749103938,27.2582779886148,75.411988720219284,69.581962892683947,998.574482790428,998.03225542905329
2010,3,PE,59.690909090909095,27.733268178403492,26.399026389469512,69.308156658891647,63.281755919205409,964.33777480063611,963.78554388649854
2010,3,PI,171.71111111111108,27.754808321965054,26.583250944995029,78.2291845082916,72.808781231241738,981.56940553572463,980.93726210789407
2010,3,BA,166.67368421052626,26.503038111230648,25.335836552206608,78.393684769606722,72.677316123176723,968.02797830523139,967.411569307459
2010,3,AC,147.47999999999996,26.183623991857885,25.217370096721059,88.909505722964667,85.864241774836643,984.87396308353811,984.18335477365633
2010,3,RN,47.500000000000007,29.431384408602145,28.312477598566307,74.686350694274509,69.931781685621218,1003.7193324372757,1003.1568324372764
2010,3,AM,143.6307692307692,28.032591197133286,26.946111943370287,84.1845391725783,79.499543235654059,1003.8483571182809,1002.9108993437866
2010,3,RJ,247.88333333333341,24.924978724417919,23.860196276497533,85.062236639867024,80.0167574691532,976.01422333613084,975.5064324438124
2010,3,SE,53.120000000000019,27.795268817204295,26.690806451612904,79.042741935483861,73.902688172043071,992.25666666666655,991.72825268817212
2010,3,CE,78.6857142857143,28.693773360812486,27.423058137312839,71.271708642086082,65.60804271343045,983.10299505898456,982.5072581090443
2010,4,GO,60.67,24.172843212459327,22.70136910158066,72.04403475127846,65.23595624128312,932.49967349488622,932.03900950139484
2010,4,MG,59.464000000000013,22.355095411419679,21.03085328721513,77.573306345680663,71.675326871866076,932.24684940180248,931.76761588207285
2010,4,SP,73.386206896551712,21.992045100585344,20.718665213402794,77.612962799624668,71.953080326622427,945.47039965338126,944.99279727028613
2010,4,RO,52.90000000000002,27.246181943459018,26.040121418779986,79.489170330963958,73.469388425818067,983.2972399010614,982.73835267988693
2010,4,MT,39.148148148148152,26.171488042207972,24.829110494713476,78.45434654775211,72.124436990636582,967.51105735045553,967.00434751874582
2010,4,RJ,230.16666666666674,22.774527715362645,21.733437877785292,84.53742966764365,79.741334889005955,979.05518864764838,978.57937659284039
2010,4,RS,120.62285714285714,18.968174053578736,17.75910654100818,77.720429860031757,71.372685702958975,977.958185322233,977.42216560770248
2010,4,BA,121.31578947368421,25.260650817540512,24.149894708668388,80.372387095173281,74.931255429935533,969.75082109648213,969.18223345174272
2010,4,AL,159.1333333333333,27.518212492153161,26.402993957940993,81.654759102322643,76.393369428750773,999.06767459196476,998.54305280916526
2010,4,PE,141.65454545454546,26.9110606060606,25.666868686868696,75.867424242424249,70.268686868686842,964.474722222222,963.89609848484849
2010,4,MA,200.87499999999994,27.630053586088643,26.537961813167492,83.164439478951593,78.46720392068768,995.66864130233569,995.06669392274023
2010,4,AP,432.7999999999999,26.39972222222222,25.429444444444446,91.534722222222257,87.350000000000051,1009.6300000000005,1009.0413888888889
2010,4,AC,80.76,26.308546937920315,25.211545173170357,84.87600112085471,81.247387948597392,986.000759658003,985.38926680260033
2010,4,MS,46.320000000000007,24.489663088337373,23.083664556501454,72.308917315465791,66.436660841123356,970.00259567561466,969.51242498845386
2010,4,PR,124.04999999999997,21.132373081745122,19.921561442765636,78.226534505835616,72.9465996881038,950.19254940029441,949.68490205628314
2010,4,PI,126.49999999999999,27.349408166900929,26.190456815266156,78.792521564464664,73.556509077127984,981.777300419086,981.19427348634815
2010,4,CE,149.0,27.415224897663826,26.325769777420039,79.315569435016968,73.831723545956422,981.39029527166042,980.81807545519928
2010,4,TO,91.4,27.621957539411017,26.228436134403839,73.547316403514856,66.821605131311657,976.68371029759726,976.1616770958891
2010,4,PA,328.61111111111086,27.026434188490708,26.036223271154757,86.610883454570782,81.918328815852092,996.137705636506,995.48556166691515
2010,4,AM,231.53846153846146,27.254171293590726,26.300449632156116,86.879514678517225,82.889674481219672,1004.4237407461608,1003.5676591157991
2010,4,SC,247.157894736842,18.674068187233463,17.659387523979749,80.844345406784953,76.280378635234044,945.99766359610339,945.453033744224
2010,4,ES,151.27499999999998,24.205106646825392,23.132209821428571,83.421887400793651,78.235478670634919,994.98885912698393,994.50996775793647
2010,4,DF,323.4,22.132499999999986,20.756875000000004,73.206250000000068,66.802083333333343,894.28340277777784,892.84486111111073
2010,4,PB,118.99999999999999,26.932106539207538,25.85078112011638,76.873927594208908,71.564786817678026,972.41313552057352,971.86153102486855
2010,4,SE,283.64,26.492249999999995,25.528305555555555,84.9653854875283,80.519614512471676,992.87466666666671,992.37008333333279
2010,4,RN,163.7,28.518078703703704,27.500949074074072,82.1011260864459,77.237289072899571,1003.5281944444444,1002.9604861111113
2010,5,TO,14.925,27.782053321549569,26.306237203564582,71.6324711850052,64.869277047429676,976.77842806377953,976.28381375202559
2010,5,MG,30.007843137254909,20.990707280502317,19.606722492928704,76.6827548814554,70.96199818297967,932.32222196468126,931.84471768507035
2010,5,MT,18.844444444444441,24.988072295846557,23.522793536081203,73.8872550302734,67.681797916515379,967.542440762211,967.04515844920013
2010,5,SP,32.234482758620707,19.257621231921494,17.94389702419808,77.961411691111479,72.379804196752119,945.48224740012586,945.01463109091
2010,5,CE,44.446153846153848,27.674446439256521,26.457708814490807,73.8978027936113,68.350495288821989,981.87570078490774,981.35215972048331
2010,5,RO,86.250000000000043,26.050517202521803,24.82213998066532,78.102092452063644,72.343709966549824,984.17089209354174,983.61993907502
2010,5,RS,142.49142857142854,15.737820051049885,14.838574787752265,84.703689492918812,82.1303589054047,978.20296191950558,977.68847783312549
2010,5,ES,63.85000000000003,23.239714143092435,22.073869291796527,81.89443766481979,76.1951168111754,995.42118784573336,994.92871916426907
2010,5,PR,71.663157894736855,17.396929438698365,16.255972556110088,83.565072216931426,78.836094765032115,946.81807654435852,946.3215686429786
2010,5,PE,34.28,25.827049440509597,24.599128920470164,76.337762407593061,70.881423067726274,964.91312865787756,964.41747189062721
2010,5,MA,102.74999999999997,27.875718508373119,26.727148790195322,81.240982930259179,76.36862946577169,995.95556154053952,995.41039839773032
2010,5,RJ,78.533333333333331,20.886363390658833,19.830431261040971,84.250511761777886,79.4796929387677,981.80330989201275,981.32378551426609
2010,5,PB,35.625000000000014,26.990991676015845,25.778041144675502,72.6499183797344,67.089781310014232,973.12818824104158,972.620423413219
2010,5,AP,586.20000000000016,26.095564516129038,25.18790322580643,93.24731182795702,89.53629032258057,1010.1169354838706,1009.5427419354839
2010,5,MS,97.84210526315789,20.122057093058277,18.799865306587588,77.7421433011304,72.2714416821952,971.55350362659465,971.03637922692724
2010,5,AL,63.933333333333351,26.640087118028379,25.511877646344324,82.743616815489872,77.618754857943813,999.91939142094793,999.4351304190501
2010,5,BA,46.692307692307686,25.221471334823249,24.020062664283433,76.089407980963415,70.7015646416975,970.50326174865143,969.85967653445084
2010,5,PA,150.87777777777774,27.757935286083047,26.646342621954368,83.333595771099553,77.9961336227254,996.42842505139367,995.83588608881212
2010,5,GO,10.620000000000001,23.142290420113056,21.534159101367408,67.244683294639728,60.443164739305082,932.88508583496207,932.42418728513326
2010,5,SC,251.53684210526296,15.709644307398086,14.808332066516792,84.003527294279579,84.395659283027456,945.35915046893911,944.83738618430527
2010,5,RN,43.533333333333339,28.403405017921148,27.400582437275986,79.536290322580641,75.25067204301078,1004.2211693548385,1003.7107974910394
2010,5,PI,39.888888888888886,28.0958714328556,26.697662150601946,69.248015471139567,63.656561122000589,981.975391467315,981.43574469842792
2010,5,AM,150.75384615384613,27.307438701183479,26.311337974429442,86.027126546007111,81.872516919032535,1004.9385087346917,1004.2009824935408
2010,5,AC,31.599999999999998,24.881586021505377,23.854737903225821,85.397849462365613,81.648185483871,987.5280465949827,986.98785842293887
2010,5,SE,125.12,25.997759591311009,24.967493957944409,84.858951612903226,80.290750517373624,993.73514609473341,993.26644973154475
2010,5,DF,49.599999999999994,21.883870967741927,20.290927419354823,70.0470430107527,63.03830645161284,894.41438172042945,892.84986559139861
2010,6,TO,7.5999999999999988,26.562918390511616,24.916499567809954,63.564982670267426,56.853252502208342,981.32032399507921,980.8490726784969
2010,6,MG,8.04705882352941,18.764317872027654,17.233494024094139,72.458074330778871,66.579508165176435,936.09683718960866,935.64118020194894
2010,6,PR,32.588888888888896,17.111155049510156,15.851899738994078,78.113680333187162,73.056946489325838,949.54366039650006,949.08210293789386
2010,6,PA,93.322222222222223,27.310671779318113,26.133413600374219,79.23190412070106,73.615301968183957,998.22420301818386,997.718380107855
2010,6,PI,22.747368421052631,27.403034381931839,26.041088677152661,62.707517183475439,57.467952237563367,984.16384150030262,983.66690839887076
2010,6,RN,45.400000000000006,27.553402777777762,26.462731481481484,77.775584395871249,73.231010866238137,1006.506712962963,1006.0407407407407
2010,6,BA,43.487179487179489,23.273762727403462,22.067357793692643,73.665847530446314,68.437764791120316,973.86949969672514,973.2699666708869
2010,6,GO,3.8210526315789486,21.90211329481437,20.171039898465018,60.768408474170855,54.176825649473777,934.576689545031,934.13275274457885
2010,6,RS,95.331428571428575,14.198827438016593,13.239466787437919,81.6855487982283,78.951577596472475,979.81405143653672,979.29093054628709
2010,6,SC,79.480000000000018,14.851038773586705,13.880632228184581,84.282974931595831,80.07051125883288,951.840129321061,951.34995371681748
2010,6,AM,69.9142857142857,27.266479813078433,26.10430224914121,83.770760044103852,79.0668768064731,1006.3131201480143,1005.7568443581911
2010,6,CE,26.307692307692314,27.207289668998047,25.969890762330916,68.299963408678323,62.830014363938041,983.98324865397171,983.49395267882016
2010,6,SE,206.72000000000003,24.268530193236703,23.359124396135268,87.723986324506868,83.486997475572977,996.78363647342985,996.36294927536233
2010,6,DF,0.60000000000000009,20.045069444444437,18.442708333333321,64.227083333333368,57.718750000000014,897.13708333333318,895.52986111111113
2010,6,SP,19.693333333333339,18.152769901635487,16.6579997975383,72.716806272174153,66.666774390045774,948.92815577298006,948.481362700657
2010,6,MT,4.5133333333333319,25.097667832353256,23.365043542790506,65.90578249399033,59.435720430050324,970.81740062746428,970.32109629190347
2010,6,RO,31.450000000000028,26.491261402363804,25.118290854077358,72.945084987999536,66.70457221686226,985.65464726141261,985.17993969854967
2010,6,RJ,64.566666666666691,18.541131127257238,17.362516164715164,82.16480383137727,76.696376049360737,986.180777473243,985.72754357377448
2010,6,AC,16.1,25.295486111111117,24.058229166666678,82.939236111111086,78.6083333333333,988.93055555555588,988.44162037036972
2010,6,ES,24.150000000000009,20.76353195426001,19.546349700330715,79.0803824634133,73.3733953097514,1000.0504081139312,999.58943195138954
2010,6,PB,125.90000000000002,24.94519959991672,23.922973879749634,77.0966327014355,72.089231605920432,975.47817516908663,975.02746941650139
2010,6,AL,325.23333333333318,24.874059870469758,23.941538834227796,86.534381832637621,82.162157125819945,1002.6655104187372,1002.2352755830519
2010,6,PE,164.09999999999988,23.935988678804851,22.895359477124181,81.78271284271284,76.825834924879032,967.51372490662925,967.06824089635859
2010,6,MA,67.9,27.293919258743426,26.037174999032811,75.81430744228652,70.549925960402732,997.89242049675011,997.42221663668386
2010,6,AP,280.19999999999987,26.144583333333362,25.078333333333333,90.48749999999994,85.6458333333334,1011.7354166666671,1011.2166666666673
2010,6,MS,8.35,21.459136179584707,19.952424542241427,69.881382730000965,63.942129697214583,972.82584307003071,972.25681067982532
2010,7,MS,27.257142857142856,20.914226076091943,19.35799097037367,64.582557934167951,58.8701145256246,972.08734502529023,971.376707178052
2010,7,PB,51.724999999999994,24.3176105942595,23.178054335400251,74.3526098662228,69.000337250694557,975.69040742704578,975.24757409811173
2010,7,AM,65.171428571428578,26.852298017593128,25.712602220889025,82.071430774289652,77.288969629548447,1006.2190738926373,1005.6583279710413
2010,7,AC,13.2,23.717567204301066,22.404779345878151,80.105611559139774,75.754648297491059,988.82038381123,988.31884557945023
2010,7,RS,207.16571428571422,13.443795319361952,12.429365333583668,80.809902375526832,77.457836063456853,979.62889698033985,979.04310979675006
2010,7,MA,40.787499999999994,27.373779905913977,25.933332661290326,69.470219054019481,63.805563236047121,997.76016241039429,997.26961245519726
2010,7,RN,41.2,27.096258960573476,25.985035842293907,74.690188172043,70.392025089605724,1006.636693548387,1006.1625448028675
2010,7,AP,215.80000000000007,25.943279569892457,24.848790322580658,91.041666666666671,86.184139784946254,1011.3823924731179,1010.8420698924726
2010,7,RO,6.3499999999999988,25.364294219578191,23.823516794556213,66.841652108027944,60.544706713873254,985.47393168674739,984.9822822533788
2010,7,MG,11.247058823529414,19.945207317524304,18.451971486980881,69.711294872197172,63.924807254507272,936.53687041865737,936.08032802629793
2010,7,SP,38.889655172413789,19.97098494593692,18.502840246286109,68.445556821422869,62.397879825281755,953.05019663206645,952.57687528256611
2010,7,MT,2.8400000000000007,24.251290140563537,22.440854415413288,60.9029955037102,54.64720795907877,970.625334846183,970.03601635217285
2010,7,ES,120.775,21.071374701399449,20.054779828816677,84.80434975627125,80.100727985907369,1000.9532793318335,1000.5288956362596
2010,7,RJ,110.29999999999998,20.027145056916471,18.956425337365289,82.898661850271225,77.899234955680171,986.76695229492907,986.32674030689
2010,7,SC,123.1,14.988835306458483,14.006119036138193,82.432363626089042,78.0868836799225,951.81325944910316,951.27127763926046
2010,7,PR,53.744444444444454,17.553308990575982,16.337444832530434,77.038192137549544,72.026381416104371,949.26960849456862,948.76176704067825
2010,7,BA,115.13157894736838,22.616698163914606,21.457017351488073,76.519321724399774,71.294405210701,974.43580367985066,973.82459842061155
2010,7,PI,5.042105263157894,27.637684587726643,26.190789777198738,55.718737099389749,50.772630550590684,984.1175518611401,983.60857420618936
2010,7,PE,71.240000000000009,22.943978045299346,21.870380136134379,79.133398228822685,74.019976103409917,967.19537506452252,966.75402480301261
2010,7,AL,192.96666666666655,23.817137096774189,22.793615591397838,86.173163082437284,81.334005376344081,1003.2754928315413,1002.8527329749102
2010,7,TO,1.6444444444444444,26.782228278239923,25.08397752647814,56.31451798696898,49.939875596592771,981.1731190397345,980.67440928507324
2010,7,PA,50.255555555555567,27.43140744631571,26.190447388373968,75.688544242057446,70.101310886383487,997.80052877987089,997.28997757872992
2010,7,CE,3.4615384615384612,27.645004730272156,26.322700980500656,59.32417459241227,54.12212080001968,983.72131944509465,983.22418512660909
2010,7,GO,2.0,22.782321595186879,21.080328321333553,54.98508608294965,48.86176766677346,935.30278166812877,934.84139889433
2010,7,SE,143.36000000000004,23.557464692665697,22.524581126624931,86.2793532338308,81.1802038196116,997.39401661049578,996.97000802439391
2010,7,DF,0.0,20.133009034051433,18.640027797081324,59.164697706740768,53.453787352327993,897.23175816539288,896.40403057678952
2010,8,SP,6.5655172413793119,20.400373334437607,18.6520278561435,57.718929968198019,51.311260375657312,952.58995275830193,952.08518937500014
2010,8,MT,2.9548387096774191,25.828084182630807,23.825692859664528,50.440101009325652,44.056160606545859,969.433697170972,968.78898420938549
2010,8,RJ,19.666666666666664,19.499251748189796,18.292979689689751,77.542435610488312,71.7628950707424,986.00002566795183,985.52620621283825
2010,8,ES,24.275,20.579241940068755,19.340262319861871,77.4540246801737,71.625704226867867,1000.2836608014763,999.80025937815094
2010,8,AL,109.10000000000001,23.282612799654082,22.237756271536263,83.973677637037667,78.879512838883187,1004.1974200739157,1003.7466012998101
2010,8,SE,89.520000000000067,22.9933228322716,21.898089330752061,83.726496718421615,78.475182462831569,998.06709858349973,997.61826773209839
2010,8,RN,18.685714285714287,26.825901181357825,25.609752884614391,70.965761459307785,66.18612935884417,1004.5963398143703,1004.0821147531137
2010,8,RO,4.6999999999999993,27.7092909873975,25.927484263856726,52.209743013713535,45.392012326888093,984.81890627655491,984.273509119555
2010,8,MG,1.2470588235294118,20.29057744732399,18.525037401488788,59.007579981678795,52.92077602323922,935.79968707452235,935.29909082925724
2010,8,MS,2.0272727272727269,22.449804983871914,20.55216450522315,51.188684860981112,45.119329599202693,972.12837249558561,971.42171434785269
2010,8,PR,16.515789473684212,17.982006683773253,16.532202233528487,68.9472953061227,63.381181539321048,952.79709587731588,952.30231552253963
2010,8,RS,40.542857142857159,13.746152762022961,12.676366404154034,77.421584427853887,74.4214775627694,980.31520445948388,979.7704710304846
2010,8,PI,0.3473684210526316,28.459117693267768,26.880068642026842,47.19787924915569,42.517598799074349,983.96249573839225,983.39529844626281
2010,8,PE,48.727272727272748,22.828345486361325,21.697289778739012,75.08640973257566,69.950415897378534,967.62904822080452,967.14181161089448
2010,8,CE,0.39999999999999997,27.865871518759114,26.454995686102666,54.818511333595644,49.632825327438049,983.96123391550361,983.40889108363308
2010,8,BA,36.5846153846154,22.463724827612552,21.154773322682917,71.851509953386227,66.2317211049125,973.61439499044661,972.94879615924708
2010,8,GO,0.44000000000000006,23.667925023873853,21.738056628417048,43.274435310621968,37.382470260061737,934.83614532517322,934.33226130247522
2010,8,PA,45.221052631578942,27.821877338999,26.486865193828706,71.733236211711244,65.964994713172132,997.8616908307979,997.32075685126415
2010,8,TO,0.66666666666666674,27.36520190038582,25.430113267175908,47.836760293083721,40.952194546464163,980.72908265103615,980.17615141703629
2010,8,SC,62.320000000000022,15.073752390270908,13.993650767818696,77.941168320853,72.99466719567387,951.775867611751,951.26107307483244
2010,8,MA,4.2124999999999995,27.819353132872823,26.26391784617152,63.357893212344784,57.502593380113517,997.60494119110251,997.06056086400213
2010,8,AM,32.871428571428581,27.980677690213771,26.721963090833825,76.860583739207115,71.552951958485735,1005.5552684045474,1004.9766729670984
2010,8,AC,9.1,25.724529447648621,24.146753549245787,69.726784327861566,64.383091171251124,987.961742088139,987.40267659962524
2010,8,PB,34.95000000000001,24.295100756181817,23.02820231409568,70.176284724539912,64.488217124517377,976.34573310142446,975.85108583136287
2010,8,RR,22.6,29.505660377358495,27.949056603773581,73.283018867924525,64.839622641509422,1001.2971698113206,1000.6415094339623
2010,8,DF,1.0,21.299323410013542,19.578213802435737,46.18335588633289,40.686062246278738,896.31732070365342,895.836332882274
2010,8,AP,123.80000000000004,26.430027173913047,25.199999999999992,88.529891304347856,82.88043478260866,1011.2622282608688,1010.715489130435
2010,9,MT,8.63225806451613,28.712219776833951,26.919165664405995,52.760283978788692,46.775877558062255,966.95277482343329,966.24613171406941
2010,9,PA,23.242105263157896,28.459428166825713,27.190912384692552,70.917385049051973,65.489946092554362,996.42261691624469,995.83353793217361
2010,9,PB,23.399999999999995,24.859828610529433,23.605020077860139,67.639333717879126,62.002071344553052,975.19108902234871,974.65077858079962
2010,9,BA,32.168421052631587,23.969000824281348,22.611533056960948,67.529746241955337,61.935978551644858,969.44091407628775,968.72258074154013
2010,9,AM,49.246153846153845,28.8522055931195,27.583271025069511,76.916379813395153,71.251451242840929,1003.5962947960072,1002.9347067972059
2010,9,SC,89.4,17.090405614919838,16.059909361334459,80.409182742041651,75.199066440800465,948.74265622848156,948.06796774220345
2010,9,CE,0.057142857142857155,28.666141755561096,27.1991057377064,52.873854464442388,47.533719208903939,984.50016143055336,983.88433485806627
