Ano,Mês,Quantidade de Casos,COD_UF,precipitacao_media_mensal_uf,temp_max_media_mensal_uf,temp_min_media_mensal_uf,umidade_max_media_mensal_uf,umidade_min_media_mensal_uf,pressao_max_media_mensal_uf,pressao_min_media_mensal_uf,Densidade demográfica(Pessoas por km²),Densidade domiciliar urbana(pessoas por moradia),Densidade domiciliar(pessoas por moradia),"Despesas per capita com saneamento, R$ a preços de 2024(R$ per capita a preços de 2024)",Internações totais por doenças de veiculação hídrica(Número de internações),População urbana(pessoas),População(pessoas)
2015,1,3720,RJ,92.35384615384616,26.26172804775949,24.825720096725284,74.69582117279482,67.44799753484665,970.953232109142,970.4561913540848,378.01,2.79,2.8,744.21,7008.0,15947777.0,16550024.0
2015,1,47993,SP,144.03225806451616,26.42408744860169,24.930101598070888,72.74125259527528,65.17893626394024,944.4936066063908,943.919263385204,178.86,3.0,3.03,623.87,33312.0,42247247.0,44396484.0
2015,1,3128,PR,106.54782608695648,25.69928506785736,24.23104125358264,78.0133747274955,70.87848534081297,946.2407409151078,945.665170086501,56.01,2.91,2.99,586.94,15969.0,9459054.0,11163018.0
2015,1,268,SC,208.3619047619047,23.224354707350606,21.992024648820188,84.00662000525826,77.64203219692773,945.164578537569,944.5962317831048,71.23,2.85,2.94,514.92,7414.0,5645767.0,6819190.0
2015,1,97,RS,204.6057142857142,23.98684467396845,22.785733577302413,81.6719070406068,75.8183128283538,975.1010522243776,974.535782093115,39.92,2.73,2.8,590.98,10862.0,9513303.0,11247972.0
2015,1,1945,MS,120.31851851851852,27.36624814020816,25.913291597670344,74.7387510926059,67.45987376417403,968.202105020654,967.57159934781,7.42,2.94,3.08,597.11,5840.0,2248211.0,2651235.0
2015,1,1023,MT,122.24848484848484,25.79173345161606,24.27817613333535,79.85826500060291,75.76656609506927,967.7500131627146,966.943861396933,3.62,2.83,3.1,303.64,5175.0,2512056.0,3265486.0
2015,1,13279,GO,85.0857142857143,26.464941275342632,24.875674156663965,68.39157929594066,60.25892871912238,931.8559079245578,931.2578042694754,19.44,2.91,3.01,538.4,17705.0,5792191.0,6610681.0
2015,1,454,DF,239.39999999999984,23.833453887884225,22.08566907775768,69.70343580470161,61.164556962025245,897.6573688969252,897.1477848101271,504.3,3.1,3.05,1071.15,1378.0,2815086.0,2914830.0
2015,2,630,RO,257.0666666666666,25.669865174233696,24.697777437623888,83.5341857776979,79.27817566420502,973.7165927222046,972.7827526532,7.44,3.01,3.2,187.39,5342.0,1268873.0,1768204.0
2015,2,2284,AC,264.15999999999985,25.63561507936508,24.67976190476191,89.57053571428571,84.68452380952381,987.5970238095236,986.9118799603172,4.9,3.44,3.6,136.53,2167.0,582101.0,803513.0
2015,2,828,AM,195.02352941176457,27.090139090306486,26.011518080289672,83.74696555723243,78.80526247145771,1004.2849394906988,1003.60929534871,2.53,3.07,3.95,210.34,5473.0,2567345.0,3938336.0
2015,2,180,RR,1.7999999999999998,29.595982142857142,28.3532738095238,56.977678571428655,52.303571428571445,1002.0950892857156,1001.453125,2.25,3.58,3.88,253.36,887.0,387841.0,505665.0
2015,2,1357,PA,207.2133333333332,26.156128428036908,25.15028467338541,83.45668171562252,78.77197099244553,996.4750782045944,995.854949984611,6.55,2.96,3.71,59.72,36775.0,4735739.0,8175113.0
2015,2,633,AP,279.9999999999999,25.99172540726815,25.00872102130328,87.43049028822048,84.4447446741855,1010.583278508772,1010.0095629699248,5.37,3.94,3.95,123.24,849.0,686652.0,766679.0
2015,2,1291,TO,185.8909090909091,25.76839080192565,24.56526855404697,82.59161499377682,76.51922270495578,974.639651926395,974.0113175452057,5.46,3.27,3.22,450.05,2352.0,1245386.0,1515126.0
2015,2,758,MA,189.45,26.605927882671683,25.57902190978057,81.43696104347326,76.34775620951113,996.8090205698136,996.198385677628,20.8,3.09,3.61,141.06,46730.0,3951607.0,6904241.0
2015,2,479,PI,112.61176470588232,27.7275654341392,26.44213217087609,73.53448835221465,67.05703713135037,982.0016311732616,981.3612373553256,12.73,3.13,3.32,230.06,14814.0,2025324.0,3204028.0
2015,2,4052,CE,115.18461538461536,28.140864058077664,26.883759058888664,68.42984396020653,62.71969870823353,983.8142871566838,983.2347498326632,59.81,3.12,3.27,231.31,20031.0,6565438.0,8904459.0
2015,2,2663,RN,66.25000000000001,29.36580814645514,28.115055940684915,66.31565793146768,60.93249909371824,1000.5697874906626,999.9927119802688,65.18,3.24,3.3,326.89,5931.0,2671845.0,3442175.0
2015,2,726,PB,81.59999999999997,27.81011062033507,26.50971203698871,66.44922208013641,60.57658117594868,977.1568156066772,976.5962191941992,70.34,3.1,3.26,309.7,9483.0,2952802.0,3972202.0
2015,2,5447,PE,49.35555555555556,27.52456951478754,26.16674666136512,63.91706965003336,58.21098880025291,965.0658186342888,964.505160481476,95.28,3.07,3.17,298.5,10201.0,7459248.0,9345173.0
2015,2,1533,AL,53.266666666666666,28.241520833333336,27.04318894300144,74.74838474025978,69.50069985569985,1000.0515979437228,999.5274186507936,119.97,3.03,3.29,217.16,6049.0,2329017.0,3340932.0
2015,2,648,SE,52.48000000000001,27.34202380952379,26.11482142857143,76.3125797855027,70.47324939784528,993.7524702380956,993.2422916666668,102.33,3.04,3.12,397.78,1431.0,1657491.0,2242937.0
2015,2,3179,BA,114.37222222222223,26.298809993137382,24.971761873179503,75.74455919538866,69.70367750907235,971.7072502534912,971.158433392917,26.92,3.02,3.14,350.35,40908.0,10826876.0,15203934.0
2015,2,10901,MG,177.64799999999997,24.354418972654926,22.95834217009229,75.62054882654806,68.9955735127814,930.6944643969208,930.1626913548972,35.58,2.95,3.04,454.54,22290.0,17613318.0,20869101.0
2015,2,999,ES,111.95,27.35380807452635,25.92538416323864,72.18748909672415,66.3000687399941,989.8537909702928,989.3362635101907,85.27,2.92,3.03,470.88,5994.0,3242691.0,3929911.0
2015,2,4859,RJ,167.21818181818173,25.90664881827152,24.64468284708424,79.2144892313242,73.02499651875125,982.912759642142,982.3783761878956,378.01,2.79,2.8,744.21,7008.0,15947777.0,16550024.0
2015,2,143143,SP,212.7419354838709,24.39678923778204,23.110210637049217,81.15159529624813,74.5986770654416,943.596529953034,943.0246006554828,178.86,3.0,3.03,623.87,33312.0,42247247.0,44396484.0
2015,2,6421,PR,174.24444444444435,24.59185553604217,23.19650394170504,81.79502385560694,75.32105942027101,944.9997176893964,944.4505861387472,56.01,2.91,2.99,586.94,15969.0,9459054.0,11163018.0
2015,2,1882,SC,184.91,22.44566790856522,21.29540987849908,85.28764977004259,79.37545777913681,944.2155351841224,943.6888562821216,71.23,2.85,2.94,514.92,7414.0,5645767.0,6819190.0
2015,2,101,RS,109.5055555555556,23.704610624823616,22.45521393386576,81.62225889065817,75.93067066706983,975.3550834093876,974.8633022860392,39.92,2.73,2.8,590.98,10862.0,9513303.0,11247972.0
2015,2,3735,MS,169.35,26.48873276473352,25.17999207251087,79.7770835225764,73.096086206731,967.021012526851,966.4063049074292,7.42,2.94,3.08,597.11,5840.0,2248211.0,2651235.0
2015,2,1604,MT,210.3166666666666,25.43126708974817,24.21583731099408,84.40898944249022,79.32174867526382,966.927330860639,966.153676009386,3.62,2.83,3.1,303.64,5175.0,2512056.0,3265486.0
2015,2,22223,GO,197.53,24.924496253608435,23.55074939623584,76.91462967054444,69.5390998006245,931.4518063031248,930.8669998671136,19.44,2.91,3.01,538.4,17705.0,5792191.0,6610681.0
2015,2,837,DF,470.3999999999997,22.616583665338688,21.223306772908387,77.29282868525894,70.05826693227078,897.198207171316,896.677589641435,504.3,3.1,3.05,1071.15,1378.0,2815086.0,2914830.0
2015,3,985,RO,394.7333333333331,25.75183691756271,24.817831541218634,84.90456989247308,80.8956093189964,972.0765681003588,971.161245519713,7.44,3.01,3.2,187.39,5342.0,1268873.0,1768204.0
2015,3,2258,AC,263.2399999999998,25.55464698177525,24.61773361803273,90.5736413373043,85.74606779498278,987.6843350211324,986.9880461471614,4.9,3.44,3.6,136.53,2167.0,582101.0,803513.0
2015,3,1177,AM,338.7249999999996,26.71692084847794,25.695607241333548,86.19632571336125,81.50313109667685,1004.475855171084,1003.7642613347336,2.53,3.07,3.95,210.34,5473.0,2567345.0,3938336.0
2015,3,164,RR,2.0,29.775236806495275,28.62327469553452,56.3234100135318,51.807848443843056,1002.0150202976988,1001.3331529093368,2.25,3.58,3.88,253.36,887.0,387841.0,505665.0
2015,3,2901,PA,321.83999999999986,26.017299451128327,24.995256727516708,85.87318324251696,81.28870594706673,996.3182957867205,995.6508597977978,6.55,2.96,3.71,59.72,36775.0,4735739.0,8175113.0
2015,3,1066,AP,32.0,26.668391577060937,25.495803464755063,86.27830047789726,81.5748207885305,1010.9209005376338,1010.257862903226,5.37,3.94,3.95,123.24,849.0,686652.0,766679.0
2015,3,3167,TO,242.8499999999999,25.67532442686141,24.516531134767348,84.89021306214158,79.1333252065619,974.3272139673928,973.6964683018548,5.46,3.27,3.22,450.05,2352.0,1245386.0,1515126.0
2015,3,2811,MA,235.21428571428555,26.36039770764297,25.28052579783729,84.35793867996887,79.12730942118918,995.5461621266088,994.89174949478,20.8,3.09,3.61,141.06,46730.0,3951607.0,6904241.0
2015,3,2358,PI,163.5125,26.699598714230103,25.564081101330764,79.98069401861846,74.07573479189568,981.946324014944,981.3246556607064,12.73,3.13,3.32,230.06,14814.0,2025324.0,3204028.0
2015,3,10528,CE,195.28571428571425,26.75034687489478,25.63455751798021,78.64032145233416,73.33447679553798,983.7508294123944,983.1625716857131,59.81,3.12,3.27,231.31,20031.0,6565438.0,8904459.0
2015,3,7772,RN,169.23333333333332,27.888944742314127,26.817187971263216,75.8446808340561,70.7669588169847,1002.3996651323864,1001.8425497032308,65.18,3.24,3.3,326.89,5931.0,2671845.0,3442175.0
2015,3,3245,PB,137.2,26.592741403651264,25.426115349655763,74.4918438636188,69.18543793997057,973.2245478697683,972.6645714637962,70.34,3.1,3.26,309.7,9483.0,2952802.0,3972202.0
2015,3,20501,PE,74.44444444444444,27.374006785303035,26.047672632948952,66.7223940929079,60.70638980186351,964.7248313810636,964.1606060145313,95.28,3.07,3.17,298.5,10201.0,7459248.0,9345173.0
2015,3,2100,AL,34.53333333333334,29.11758616737518,27.89349889555724,72.2015608068684,66.69762753188299,999.531793885972,998.992526256564,119.97,3.03,3.29,217.16,6049.0,2329017.0,3340932.0
2015,3,1682,SE,48.84,27.462825317693067,26.26212052785922,75.17022210544754,69.12466985913579,993.31320459433,992.7959895405672,102.33,3.04,3.12,397.78,1431.0,1657491.0,2242937.0
2015,3,13350,BA,54.841176470588245,26.9254620568637,25.568611434780944,73.36157053598792,67.2878471559621,970.740628638383,970.1911747844003,26.92,3.02,3.14,350.35,40908.0,10826876.0,15203934.0
2015,3,35003,MG,178.0041666666666,23.94555928439601,22.61807026975352,78.85900254926372,72.60175493114252,930.0335932465044,929.5047480595076,35.58,2.95,3.04,454.54,22290.0,17613318.0,20869101.0
2015,3,1781,ES,95.60000000000002,26.69019819007548,25.32134044984675,75.79271948767034,69.91777885378866,989.6161297743348,989.1098005112904,85.27,2.92,3.03,470.88,5994.0,3242691.0,3929911.0
2015,3,12913,RJ,185.5833333333333,24.883960846409646,23.77595139076308,83.15201657987522,77.92271346051108,985.9189844249296,985.4297675078112,378.01,2.79,2.8,744.21,7008.0,15947777.0,16550024.0
2015,3,322982,SP,200.34193548387088,23.31013040774156,22.150037364831093,83.09407632253976,77.41742186394856,944.1555659812368,943.63054693717,178.86,3.0,3.03,623.87,33312.0,42247247.0,44396484.0
2015,3,20536,PR,168.78749999999997,23.502176304133407,22.182253187312767,81.16706891178394,75.24691868364424,945.7172825251616,945.2059046882592,56.01,2.91,2.99,586.94,15969.0,9459054.0,11163018.0
2015,3,2813,SC,154.15555555555557,21.695931420494706,20.566611016478884,83.42138943564093,77.63479887083324,945.4456019252492,944.9837917106544,71.23,2.85,2.94,514.92,7414.0,5645767.0,6819190.0
2015,3,698,RS,75.38285714285715,22.79696642833872,21.543951660781147,79.52844362573745,73.9859340458967,976.7544548519456,976.3050111210345,39.92,2.73,2.8,590.98,10862.0,9513303.0,11247972.0
2015,3,6816,MS,133.5363636363637,25.920101912305768,24.566375778682733,79.26368266320101,72.69781354223943,967.739727824052,967.1581102616136,7.42,2.94,3.08,597.11,5840.0,2248211.0,2651235.0
2015,3,3201,MT,186.4695652173912,25.49463250288745,24.30316492897672,85.35853670548363,80.44738547844062,965.8700010598624,965.099923325364,3.62,2.83,3.1,303.64,5175.0,2512056.0,3265486.0
2015,3,37334,GO,237.6285714285713,23.908610208889563,22.66445055949072,82.89428483568814,76.13258793335298,929.397253303448,928.825806640098,19.44,2.91,3.01,538.4,17705.0,5792191.0,6610681.0
2015,3,1551,DF,875.0000000000011,21.65588768115945,20.376630434782605,86.65353260869547,80.08922101449285,897.2278985507241,896.683786231883,504.3,3.1,3.05,1071.15,1378.0,2815086.0,2914830.0
2015,4,884,RO,166.6999999999999,26.099204776422763,25.095591971544728,85.55527608401081,81.18039464769646,978.627735433604,977.770469173442,7.44,3.01,3.2,187.39,5342.0,1268873.0,1768204.0
2015,4,1731,AC,213.67999999999992,25.481447966568783,24.54948542857878,90.26083333333332,85.5188888888889,988.4463980644412,987.7691365000256,4.9,3.44,3.6,136.53,2167.0,582101.0,803513.0
2015,4,849,AM,215.1647058823528,26.97314015655983,25.914139941176977,85.3164706348825,80.00723237135557,1004.9206611995317,1004.2249133997244,2.53,3.07,3.95,210.34,5473.0,2567345.0,3938336.0
2015,4,195,RR,,29.31180555555555,28.13236111111113,61.38333333333323,56.60555555555555,1002.3480555555552,1001.6631944444442,2.25,3.58,3.88,253.36,887.0,387841.0,505665.0
2015,4,2223,PA,227.7875,26.347649352647057,25.259182793086527,86.44513325676297,81.69767326027505,996.6051484440528,995.946948219798,6.55,2.96,3.71,59.72,36775.0,4735739.0,8175113.0
2015,4,578,AP,0.0,25.62944444444445,24.53291666666665,89.92777777777786,88.60694444444442,1011.150972222223,1010.5962500000016,5.37,3.94,3.95,123.24,849.0,686652.0,766679.0
2015,4,3291,TO,189.65454545454543,26.21060924560925,25.009698903448903,84.12918145418146,78.2875056875057,973.4109476521973,972.7696198471197,5.46,3.27,3.22,450.05,2352.0,1245386.0,1515126.0
2015,4,2188,MA,167.6571428571428,27.32910025381212,26.131945453612605,81.44946379104849,75.7738923790353,995.489087124451,994.8236148907896,20.8,3.09,3.61,141.06,46730.0,3951607.0,6904241.0
2015,4,3537,PI,120.93333333333334,27.20822280830233,25.929885137590052,78.65588490784212,72.41786292085217,982.5585728873772,981.953515603026,12.73,3.13,3.32,230.06,14814.0,2025324.0,3204028.0
2015,4,18002,CE,140.92857142857142,26.725157144854744,25.55378197995988,79.9523534212315,74.7375574595563,984.079268708216,983.5274120691556,59.81,3.12,3.27,231.31,20031.0,6565438.0,8904459.0
2015,4,8224,RN,91.32,28.14138888888889,27.069976851851848,73.9099052540913,69.61155012771391,1002.7042592592596,1002.184421296296,65.18,3.24,3.3,326.89,5931.0,2671845.0,3442175.0
2015,4,5300,PB,75.95,27.22559946421408,25.99788586613948,72.00039539281416,66.3113209844708,977.1204946707928,976.5954736118276,70.34,3.1,3.26,309.7,9483.0,2952802.0,3972202.0
2015,4,30062,PE,30.577777777777776,27.66788395398221,26.280573537666125,65.3342109629587,58.86284654398164,964.9093303654004,964.3670398286004,95.28,3.07,3.17,298.5,10201.0,7459248.0,9345173.0
2015,4,3199,AL,25.0,29.84629070881225,28.57491538952745,70.8081417624521,65.25733556832697,999.4345961047254,998.907515166028,119.97,3.03,3.29,217.16,6049.0,2329017.0,3340932.0
2015,4,2052,SE,103.2,27.631215277777784,26.49854166666666,77.23646708683474,71.48367471988793,998.7494444444444,998.246770833333,102.33,3.04,3.12,397.78,1431.0,1657491.0,2242937.0
2015,4,15375,BA,121.258064516129,26.529237643663887,25.235044115045305,76.4348918604671,70.54741596054001,970.118536344154,969.5749195736236,26.92,3.02,3.14,350.35,40908.0,10826876.0,15203934.0
2015,4,71197,MG,71.9433962264151,23.13552754950928,21.823986594975608,78.29575830844266,72.16982723694265,932.3770598477024,931.887813752069,35.58,2.95,3.04,454.54,22290.0,17613318.0,20869101.0
2015,4,3155,ES,54.60000000000001,24.548178779522228,23.349245052717265,78.16584080092991,72.66305811876926,990.71686383687,990.2324393462576,85.27,2.92,3.03,470.88,5994.0,3242691.0,3929911.0
2015,4,17927,RJ,113.67692307692307,22.371536260222403,21.30598372280454,84.14449455100925,79.11447343194382,975.4764008564106,975.0298798406612,378.01,2.79,2.8,744.21,7008.0,15947777.0,16550024.0
2015,4,270722,SP,64.20689655172416,22.666662846196964,21.36760903835388,78.99137612796616,73.08310304515088,944.8284118796024,944.357907828688,178.86,3.0,3.03,623.87,33312.0,42247247.0,44396484.0
2015,4,27682,PR,73.49411764705884,21.869065475870645,20.546630980721183,79.04394339837779,73.24841734679522,947.2991141280332,946.8228613995544,56.01,2.91,2.99,586.94,15969.0,9459054.0,11163018.0
2015,4,2682,SC,82.93684210526321,19.453603219421133,18.368901890953943,83.14113976055843,77.52939825190694,947.066123762504,946.6199816592548,71.23,2.85,2.94,514.92,7414.0,5645767.0,6819190.0
2015,4,1558,RS,92.70909090909092,20.07734584717788,18.809465388813063,78.2685765303771,72.62323508619532,978.7088194361376,978.2617712284548,39.92,2.73,2.8,590.98,10862.0,9513303.0,11247972.0
2015,4,8677,MS,119.76,25.06914504709194,23.776449286518474,78.20081329848821,72.04759188522668,967.8427512781204,967.3221387722232,7.42,2.94,3.08,597.11,5840.0,2248211.0,2651235.0
2015,4,4847,MT,155.50909090909084,25.69500582670198,24.51534505857364,85.41523326693328,80.60419918519138,967.4408504869951,966.6867989393456,3.62,2.83,3.1,303.64,5175.0,2512056.0,3265486.0
2015,4,36758,GO,135.0285714285714,24.61098315514741,23.32833909665983,80.91833113871047,74.11409162033812,931.9158345458796,931.3471247508984,19.44,2.91,3.01,538.4,17705.0,5792191.0,6610681.0
2015,4,2951,DF,714.7999999999998,22.35973060845333,21.08146771946124,84.84626103111944,78.04598235020899,895.9291855203606,895.4169117647059,504.3,3.1,3.05,1071.15,1378.0,2815086.0,2914830.0
2015,5,583,RO,205.29999999999995,25.765356182795703,24.78881048387097,84.39919354838707,80.38709677419354,980.589516129032,979.8437163978492,7.44,3.01,3.2,187.39,5342.0,1268873.0,1768204.0
2015,5,1219,AC,125.86666666666667,25.24000302648921,24.334810561202566,90.09399964065564,85.40020604964222,989.1381461159274,988.520979429484,4.9,3.44,3.6,136.53,2167.0,582101.0,803513.0
2015,5,838,AM,200.56249999999983,26.865785169609204,25.76309295767367,86.32932356237758,81.14528775039257,1005.3419147232712,1004.7027846347332,2.53,3.07,3.95,210.34,5473.0,2567345.0,3938336.0
2015,5,208,RR,,27.01599462365592,25.95013440860216,77.11021505376334,72.31451612903226,1003.2236559139792,1002.5909946236555,2.25,3.58,3.88,253.36,887.0,387841.0,505665.0
2015,5,1968,PA,147.11249999999998,26.814045674765097,25.72909101290909,84.206669531284,79.42228481869913,997.6216339261316,997.0267458620692,6.55,2.96,3.71,59.72,36775.0,4735739.0,8175113.0
2015,5,467,AP,,26.256782945736425,24.98953488372093,91.53294573643412,90.31395348837202,1011.3687984496124,1010.8011627906976,5.37,3.94,3.95,123.24,849.0,686652.0,766679.0
2015,5,2903,TO,64.60000000000001,26.261666666666667,24.981263440860207,77.55040322580643,71.6649193548387,973.491518817204,972.9853494623655,5.46,3.27,3.22,450.05,2352.0,1245386.0,1515126.0
2015,5,1072,MA,127.43333333333328,27.10560156892425,25.964599613603127,80.97862394339505,75.54693852493736,996.3134820146644,995.7356588039768,20.8,3.09,3.61,141.06,46730.0,3951607.0,6904241.0
2015,5,2370,PI,36.81250000000001,28.04461431644904,26.67559176137673,69.91985898820325,64.00605396936636,983.232043948458,982.6711285197816,12.73,3.13,3.32,230.06,14814.0,2025324.0,3204028.0
2015,5,26607,CE,64.87692307692309,27.536730578214627,26.270064632027616,72.89336351405936,67.36009780168499,984.6246909637993,984.08917200762,59.81,3.12,3.27,231.31,20031.0,6565438.0,8904459.0
2015,5,3915,RN,27.300000000000004,28.556964183112296,27.411260978412542,69.5489936130822,64.7110360222147,1002.7558016732918,1002.232613507112,65.18,3.24,3.3,326.89,5931.0,2671845.0,3442175.0
2015,5,7433,PB,22.73333333333333,26.7704116492578,25.51010851055124,71.14357289319744,65.52529268912747,974.5117300566442,974.0055663765372,70.34,3.1,3.26,309.7,9483.0,2952802.0,3972202.0
2015,5,26856,PE,38.96666666666666,26.31964041234413,25.071013965651566,69.69391430869075,63.90529083396613,966.317359379949,965.8086528063492,95.28,3.07,3.17,298.5,10201.0,7459248.0,9345173.0
2015,5,4368,AL,118.23333333333332,27.7585074193066,26.64448786041284,79.7640125037989,74.61255228006192,1001.2204653528512,1000.7234292162932,119.97,3.03,3.29,217.16,6049.0,2329017.0,3340932.0
2015,5,1090,SE,216.92,26.005626862736584,24.853276762752166,80.83985004532843,74.59025048072851,995.152429989623,994.6694072592352,102.33,3.04,3.12,397.78,1431.0,1657491.0,2242937.0
2015,5,12737,BA,78.54594594594593,24.393317837220387,23.25900113645344,80.43644854209013,75.35140060042984,972.1460520905706,971.6537981284416,26.92,3.02,3.14,350.35,40908.0,10826876.0,15203934.0
2015,5,72094,MG,56.89230769230772,20.55899965369461,19.35161087912822,80.01240606413234,74.72578057881661,934.2215730223792,933.7527324425356,35.58,2.95,3.04,454.54,22290.0,17613318.0,20869101.0
2015,5,5551,ES,120.28888888888888,22.139246297981323,21.08298153865838,83.17996765273156,78.53879661617027,993.7721131043332,993.301668318345,85.27,2.92,3.03,470.88,5994.0,3242691.0,3929911.0
2015,5,18160,RJ,79.7166666666667,20.31994237178468,19.289224157320525,84.82404017738803,79.93661810043874,975.2097445157152,974.733731272562,378.01,2.79,2.8,744.21,7008.0,15947777.0,16550024.0
2015,5,134327,SP,91.8866666666667,19.85611865039712,18.68017971108991,81.18709888829099,76.00282401923572,947.242977921768,946.7403698096908,178.86,3.0,3.03,623.87,33312.0,42247247.0,44396484.0
2015,5,14078,PR,122.60000000000002,18.57871882329761,17.506044102886293,84.6259926023903,80.18575828815679,949.0596132238536,948.5456016635414,56.01,2.91,2.99,586.94,15969.0,9459054.0,11163018.0
2015,5,1441,SC,156.84444444444443,16.806897217056598,15.873719742503551,86.46450020693646,81.7773604392608,948.4285571830736,947.9538188488334,71.23,2.85,2.94,514.92,7414.0,5645767.0,6819190.0
2015,5,761,RS,145.22424242424245,17.14113699536059,16.107614337345748,83.56543463944507,79.07935387461113,979.9033496952748,979.4285087855008,39.92,2.73,2.8,590.98,10862.0,9513303.0,11247972.0
2015,5,5755,MS,144.60833333333332,21.95866615169702,20.821478113196587,81.70262773014416,76.5663869887296,969.6944377575232,969.179212741966,7.42,2.94,3.08,597.11,5840.0,2248211.0,2651235.0
2015,5,5498,MT,65.83478260869566,25.220581846318304,24.02766231967409,82.39381731124361,77.50413072133443,968.2627707290308,967.5999621156672,3.62,2.83,3.1,303.64,5175.0,2512056.0,3265486.0
2015,5,40608,GO,58.95789473684213,22.705182072302023,21.44899358207275,77.98028084375564,71.96202799173892,933.6519736444004,933.1590803186604,19.44,2.91,3.01,538.4,17705.0,5792191.0,6610681.0
2015,5,2987,DF,102.40000000000003,20.738748874887563,19.42223222322234,79.87038703870408,73.7164716471647,895.4988575268812,895.048118279569,504.3,3.1,3.05,1071.15,1378.0,2815086.0,2914830.0
2015,6,302,RO,9.6,26.035280813902126,24.787055290584707,76.32213831478538,71.45174494347285,983.5209385488432,982.9463786764712,7.44,3.01,3.2,187.39,5342.0,1268873.0,1768204.0
2015,6,596,AC,85.00000000000001,25.214473073351904,24.091869712679248,87.53638888888888,82.10944444444443,990.7461504436194,990.213425474569,4.9,3.44,3.6,136.53,2167.0,582101.0,803513.0
2015,6,775,AM,113.59999999999998,27.089211998645432,25.924415557946062,83.3812258477062,78.08859847941135,1006.6163753773428,1006.04806197063,2.53,3.07,3.95,210.34,5473.0,2567345.0,3938336.0
2015,6,303,RR,,26.98569444444444,25.607638888888875,82.11666666666666,75.72499999999992,1003.9901388888884,1003.3636111111118,2.25,3.58,3.88,253.36,887.0,387841.0,505665.0
2015,6,1320,PA,94.11249999999998,26.88484361600384,25.72733106674625,79.84126272376044,74.86514485060636,998.3396989320024,997.822712045224,6.55,2.96,3.71,59.72,36775.0,4735739.0,8175113.0
2015,6,261,AP,0.0,30.109201388888884,28.432142857142864,78.4598214285714,73.87500000000003,1012.2135912698412,1011.5726686507936,5.37,3.94,3.95,123.24,849.0,686652.0,766679.0
2015,6,1983,TO,0.7666666666666667,26.125005387654667,24.545300840953768,66.85287998369358,60.23160615585094,976.9120229364206,976.4495813589087,5.46,3.27,3.22,450.05,2352.0,1245386.0,1515126.0
2015,6,493,MA,33.51428571428573,27.170847512199867,25.805817190978143,72.8241395367195,67.00384254814175,997.5717423418128,997.0760964849416,20.8,3.09,3.61,141.06,46730.0,3951607.0,6904241.0
2015,6,1060,PI,7.515789473684211,27.758933938989703,26.30770775277562,59.76506289688214,54.4123645065984,984.8662221215304,984.3566779936295,12.73,3.13,3.32,230.06,14814.0,2025324.0,3204028.0
2015,6,19980,CE,44.446153846153855,27.164852476715705,25.88540938898596,68.90441543567651,63.347404139295335,986.2512975263356,985.7495292454316,59.81,3.12,3.27,231.31,20031.0,6565438.0,8904459.0
2015,6,1397,RN,85.8285714285714,27.31041666666667,26.15837301587301,71.07321428571429,65.98412698412702,1004.5430555555556,1004.0625396825396,65.18,3.24,3.3,326.89,5931.0,2671845.0,3442175.0
2015,6,4369,PB,105.09999999999998,24.913884460751245,23.77878036437247,76.28519104251016,71.14140800719751,976.398453314777,975.9446884137432,70.34,3.1,3.26,309.7,9483.0,2952802.0,3972202.0
2015,6,13805,PE,92.6166666666666,24.53672591413939,23.36646531376512,75.35519337368423,69.92414904931313,968.2308164328432,967.7679722907232,95.28,3.07,3.17,298.5,10201.0,7459248.0,9345173.0
2015,6,3925,AL,220.5666666666665,25.984915576365736,24.93174417746706,85.75364437550249,80.90892587776237,1003.3446473109252,1002.9026057082954,119.97,3.03,3.29,217.16,6049.0,2329017.0,3340932.0
2015,6,353,SE,164.79999999999995,24.40909816875291,23.388608097666527,84.45071829132691,78.72655884138153,997.378482537475,996.9576154767426,102.33,3.04,3.12,397.78,1431.0,1657491.0,2242937.0
2015,6,7742,BA,109.99999999999996,23.24962910657469,22.09785014427573,79.53855103311388,74.73697026473543,973.1721159811508,972.7195581266666,26.92,3.02,3.14,350.35,40908.0,10826876.0,15203934.0
2015,6,24862,MG,16.17692307692308,20.01304003644294,18.63159583853309,75.45260138325634,69.84650141948946,936.9495464110596,936.5147061835908,35.58,2.95,3.04,454.54,22290.0,17613318.0,20869101.0
2015,6,4812,ES,99.51111111111112,21.56280407388635,20.46149308995785,83.34582215262972,78.50525685014166,996.6298791695845,996.1881128498889,85.27,2.92,3.03,470.88,5994.0,3242691.0,3929911.0
2015,6,10108,RJ,86.80000000000001,19.730571536898985,18.61825756254137,83.64823597981457,78.6067335771635,980.6938175475148,980.2422451182672,378.01,2.79,2.8,744.21,7008.0,15947777.0,16550024.0
2015,6,35562,SP,18.425806451612907,19.20209627467286,17.9069153127783,77.49868962833696,72.10808465208295,949.4964260866226,949.0530721653314,178.86,3.0,3.03,623.87,33312.0,42247247.0,44396484.0
2015,6,5817,PR,82.04444444444445,17.901080129702656,16.72450771101746,81.7437779773595,77.03146584008292,951.9248782808904,951.458402629418,56.01,2.91,2.99,586.94,15969.0,9459054.0,11163018.0
2015,6,588,SC,143.5647058823529,14.910266345331992,13.87006728889148,84.61916784729725,79.64499723608637,951.1885929244422,950.680106430439,71.23,2.85,2.94,514.92,7414.0,5645767.0,6819190.0
